UP_CP,Next_DS_CP,ChLosFac,LAT,LONG
409101,409131,0.0000,32.173004980000002,-97.956021320000005
409131,393901,0.0000,32.173004980000002,-97.956021320000005
409201,409301,0.0000,32.209514839999997,-97.970120710000003
409301,CON196,0.0000,32.243384560000003,-97.946888939999994
409401,409501,0.0000,32.257583670000002,-97.884846550000006
409402,409401,0.0000,32.256924699999999,-97.891855489999998
409501,PAGR31,0.0000,32.237912500000000,-97.830867119999994
409631,CON073,0.0010,32.238019379999997,-97.745733419999993
409701,409731,0.0000,32.293778080000003,-97.785463730000004
409702,409732,0.0000,32.291811320000001,-97.760564369999997
409731,546001,0.0000,32.293778080000003,-97.785463730000004
409732,546001,0.0000,32.292074100000001,-97.760862660000001
409751,546001,0.0000,32.292074100000001,-97.760862660000001
409752,546001,0.0000,32.303827720000001,-97.786139030000001
409801,409901,0.0020,32.240759529999998,-97.681512080000005
409901,CON064,0.0010,32.214129579999998,-97.645996179999997
410001,W12041,0.0010,32.194057960000002,-97.589668270000004
410051,410001,0.0000,32.194315529999997,-97.589661660000004
410131,CON065,0.0000,32.261839930000001,-97.552649209999998
410201,W12032,0.0000,32.178744270000003,-97.582768220000005
410202,410301,0.0010,32.165593979999997,-97.567611589999999
410203,410301,0.0000,32.153352740000003,-97.573701360000001
410301,410302,0.0000,32.149125439999999,-97.554064780000004
410302,410303,0.0000,32.146187750000003,-97.548369989999998
410303,410304,0.0000,32.143787719999999,-97.543876539999999
410304,410305,0.0000,32.141923239999997,-97.540584310000000
410305,410306,0.0000,32.139517220000002,-97.535787330000005
410306,410401,0.0010,32.137612439999998,-97.530369280000002
410401,410402,0.0000,32.154270279999999,-97.512920429999994
410402,410403,0.0000,32.162792740000000,-97.500846139999993
410403,410404,0.0000,32.164717449999998,-97.493807219999994
410404,410405,0.0000,32.171020439999999,-97.486953749999998
410405,410406,0.0010,32.172909339999997,-97.478092380000007
410406,410407,0.0000,32.161196920000002,-97.458051069999996
410407,410408,0.0000,32.155402430000002,-97.464587960000003
410408,CON066,0.0020,32.151836410000001,-97.466506229999993
410408,410409,0.0004,32.151836410000001,-97.466506229999993
410409,CON066,0.0000,32.144960660000002,-97.483702500000007
410409,CON066,0.0016,32.144960660000002,-97.483702500000007
410501,W12282,0.0000,32.340652020000000,-97.447099969999996
410601,410631,0.0000,32.289290710000003,-97.413814700000003
410602,W12272,0.0000,32.289290710000003,-97.413814700000003
410631,410602,0.0000,32.289290710000003,-97.413814700000003
410701,CON195,0.0000,32.289355989999997,-97.404078609999999
410801,410802,0.0000,32.049661120000003,-97.589725770000001
410802,CON067,0.0000,32.048056490000000,-97.586429289999998
410803,CON067,0.0000,32.056635940000000,-97.549489579999999
410901,410931,0.0000,32.015743919999998,-97.635185179999993
410931,411001,0.0000,32.015743919999998,-97.635185179999993
411001,CON068,0.0000,32.009316179999999,-97.621393269999999
411101,411131,0.0000,31.976539750000001,-97.644961929999994
411131,CON068,0.0000,31.976539750000001,-97.644961929999994
411201,411231,0.0000,32.020634289999997,-97.592895970000001
411231,CON068,0.0000,32.020634289999997,-97.592895970000001
411301,411331,0.0000,31.954789609999999,-97.486054440000004
411302,411332,0.0000,31.953169570000000,-97.482156430000003
411303,411333,0.0000,31.949199719999999,-97.476503309999998
411331,411302,0.0000,31.954789609999999,-97.486054440000004
411332,411303,0.0000,31.953169570000000,-97.482156430000003
411333,CON069,0.0000,31.949199719999999,-97.476503309999998
431501,431601,0.0000,31.843399300000002,-97.320974340000006
431601,431802,0.0000,31.846819910000001,-97.312096460000006
431701,431801,0.0000,31.844267179999999,-97.288247589999997
431801,BRAQ33,0.0000,31.843677700000001,-97.284630840000005
431802,431701,0.0000,31.847297650000002,-97.297850670000003
431803,P41411,0.0000,31.782730449999999,-97.324816190000007
431901,431902,0.0000,31.837050420000001,-97.275435580000007
431902,BRAQ33,0.0000,31.834478399999998,-97.275509889999995
432001,431803,0.0000,31.794189429999999,-97.318741290000006
432101,432201,0.0000,31.764449160000002,-97.312022099999993
432201,432202,0.0000,31.759436690000001,-97.306114120000004
432202,432301,0.0000,31.758363910000000,-97.304027340000005
432301,432403,0.0000,31.756205710000000,-97.299248550000002
432401,432501,0.0010,31.746523190000001,-97.279258630000001
432402,432401,0.0000,31.749222400000001,-97.285230940000005
432403,432402,0.0000,31.752961790000001,-97.291778109999996
432501,432601,0.0000,31.720020720000001,-97.279719589999999
432601,432701,0.0000,31.718032030000000,-97.283104339999994
432701,432801,0.0000,31.717787080000001,-97.283715540000003
432801,432901,0.0000,31.705778070000001,-97.287992070000001
432901,433001,0.0010,31.699741780000000,-97.282421150000005
433001,433101,0.0000,31.694640360000001,-97.235706690000001
433101,433201,0.0000,31.694640360000001,-97.235706690000001
433201,CON070,0.0020,31.694640360000001,-97.235706690000001
433301,433331,0.0000,32.020868059999998,-97.109020959999995
433331,515801,0.0000,32.020868059999998,-97.109020959999995
433401,433431,0.0000,31.848620380000000,-97.201818900000006
433431,AQAQ34,0.0000,31.848620380000000,-97.201818900000006
433501,CON070,0.0040,31.842117340000001,-97.198681300000004
433601,433801,0.0000,31.628597389999999,-97.180841560000005
433701,433702,0.0000,31.614018860000002,-97.126298070000004
433702,433801,0.0000,31.614830319999999,-97.128086580000002
433801,433902,0.0000,31.591642050000001,-97.150534480000005
433902,433901,0.0000,31.591642050000001,-97.150534480000005
502801,502831,0.0000,32.221555619999997,-97.615410870000005
502851,502852,0.0000,32.221544549999997,-97.614802470000001
502852,CON064,0.0000,32.221544549999997,-97.614802470000001
515601,515631,0.0000,32.373679539999998,-97.687359889999996
515631,407301,0.0000,32.373679539999998,-97.687359889999996
515651,407301,0.0000,32.373400510000003,-97.686148790000004
515701,515731,0.0000,31.866030030000001,-97.370608070000003
515731,W12422,0.0000,31.866030030000001,-97.370608070000003
515751,W12422,0.0000,31.865215830000000,-97.368511010000006
515801,515831,0.0000,31.898161139999999,-97.207316320000004
515802,433401,0.0010,31.898161139999999,-97.207316320000004
515831,515802,0.0000,31.898161139999999,-97.207316320000004
515851,515801,0.0000,31.897897149999999,-97.207022150000000
W12031,515701,0.0000,31.856037420000000,-97.385725039999997
W12032,CON065,0.0000,32.180639650000003,-97.573908059999994
W12041,410201,0.0000,32.174091060000002,-97.595650460000002
W12042,407202,0.0000,32.386644670000003,-97.649278690000003
W12271,CON066,0.0020,32.115066149999997,-97.402816979999997
W12272,W12281,0.0000,32.289290710000003,-97.413814700000003
W12281,CON195,0.0000,32.284085179999998,-97.410916589999999
W12282,410601,0.0000,32.326771299999997,-97.448087060000006
W12291,408401,0.0000,32.365908279999999,-98.211201169999995
W12292,CON063,0.0000,32.246566710000003,-97.719073559999998
W12422,431501,0.0000,31.865436729999999,-97.366686939999994
W12541,515801,0.0000,31.968928210000001,-97.254943580000003
W12542,515801,0.0000,31.957026970000001,-97.144026749999995
CON062,W12042,0.0000,32.386907710000003,-97.649576969999998
CON063,409801,0.0010,32.246293270000002,-97.718168289999994
CON064,410001,0.0010,32.203507590000001,-97.613741700000006
CON065,410202,0.0000,32.178251750000001,-97.570019090000002
CON066,CON067,0.0010,32.087035129999997,-97.469769979999995
CON067,CON068,0.0030,32.027899069999997,-97.486528640000003
CON068,CON069,0.0020,32.002938010000001,-97.420771849999994
CON069,515701,0.0030,31.946220560000000,-97.416262309999993
CON070,433801,0.0020,31.664613540000001,-97.167979650000007
CON073,W12292,0.0000,32.246572000000000,-97.719377840000007
CON195,NRBL32,0.0000,32.266787919999999,-97.408352660000006
CON196,409402,0.0000,32.260163530000000,-97.901210010000000
CON197,CON196,0.0000,32.277450070000000,-97.919985940000004
CON198,CON197,0.0000,32.329457679999997,-97.987001800000002
CON199,408801,0.0000,32.355141240000002,-98.017195819999998
CON200,CON199,0.0000,32.354795750000001,-98.028466850000001
BRGR30,CON063,0.0010,32.271582870000003,-97.663413079999998
PAGR31,409631,0.0010,32.231349969999997,-97.777206879999994
PAGR31,574432,0.0009,32.231349969999997,-97.777206879999994
NRBL32,W12271,0.0010,32.150323370000002,-97.402449649999994
BRAQ33,432001,0.0010,31.811753710000001,-97.296750299999999
AQAQ34,433501,0.0000,31.844497850000000,-97.201639420000006
106301,515801,0.0000,31.996945990000000,-97.144939859999994
100061,410701,0.0000,32.312071750000001,-97.394320109999995
014012,BRGR30,0.0000,32.294439310000001,-97.631812190000005
018544,546001,0.0000,32.306869020000001,-97.783328490000002
018541,546001,0.0000,32.291641949999999,-97.765740570000006
378303,378304,0.0000,31.945569859999999,-97.977929619999998
378304,378301,0.0000,31.945569859999999,-97.977929619999998
378331,378301,0.0000,31.945569859999999,-97.977929619999998
378351,378331,0.0000,31.945569859999999,-97.977929619999998
226503,378301,0.0050,31.949185480000001,-97.978761000000006
226506,378302,0.0000,31.948530860000002,-97.986352999999994
P36361,363631,0.0000,31.635156120000001,-97.542593479999994
363631,CON213,0.0000,31.635156120000001,-97.542593479999994
378301,226502,0.0000,31.950167749999999,-97.975709469999998
378302,226505,0.0000,31.949508630000000,-97.982998240000001
380901,380931,0.0000,31.905272810000000,-97.793986570000001
380902,380932,0.0000,31.902964489999999,-97.809794940000003
380903,380933,0.0000,31.901658579999999,-97.808613440000002
380904,380934,0.0000,31.893716200000000,-97.780322530000007
380905,380935,0.0000,31.901598700000001,-97.820430060000007
380906,380936,0.0000,31.892588239999998,-97.835784430000004
380931,380904,0.0000,31.905272810000000,-97.793986570000001
380932,380904,0.0000,31.902964489999999,-97.809794940000003
380933,380904,0.0000,31.901658579999999,-97.808613440000002
380934,CON074,0.0000,31.893716200000000,-97.780322530000007
380935,380903,0.0000,31.901598700000001,-97.820430060000007
380936,380903,0.0000,31.892588239999998,-97.835784430000004
390001,390002,0.0000,32.256875010000002,-98.335516699999999
390002,CON211,0.0000,32.256875010000002,-98.335516699999999
P41241,412431,0.0000,32.055000829999997,-98.119103719999998
P41242,223502,0.0000,32.054006479999998,-98.121549779999995
412431,223501,0.0000,32.055000829999997,-98.119103719999998
412451,P41241,0.0000,32.055000829999997,-98.119103719999998
P41351,CON215,0.0000,31.533828870000001,-97.427224229999993
413551,P41351,0.0000,31.532321039999999,-97.429075389999994
500701,500702,0.0000,32.191809309999996,-98.184127680000003
500702,222101,0.0000,32.188704760000000,-98.182972190000001
505101,505131,0.0000,31.985195070000000,-98.115039530000004
505131,225406,0.0000,31.985195070000000,-98.115039530000004
505201,CON207,0.0000,32.159764969999998,-98.174723119999996
505202,505201,0.0000,32.161056019999997,-98.175002160000005
509401,509431,0.0000,31.591927210000001,-97.211228860000006
509431,BOWA40,0.0080,31.591927210000001,-97.211228860000006
539701,539731,0.0000,31.445674640000000,-97.269811919999995
539731,CON077,0.0000,31.445937929999999,-97.270104880000005
541101,CON074,0.0180,31.857424500000000,-97.605542090000000
555101,229101,0.0000,31.795977910000001,-97.581378500000000
555102,555131,0.0000,31.781922510000001,-97.600801700000005
555131,CON212,0.0000,31.781922510000001,-97.600801700000005
555151,555131,0.0000,31.781922510000001,-97.600801700000005
555711,223301,0.0000,32.070309309999999,-98.145807309999995
555721,555711,0.0000,32.077847550000001,-98.151121309999994
561931,561932,0.0000,32.214205470000003,-98.203147689999994
561932,221901,0.0000,32.213964539999999,-98.204368110000004
225902,226001,0.0000,31.975901149999999,-98.043068660000003
220101,220331,0.0000,32.334461640000001,-98.304620540000002
220102,220101,0.0000,32.333721410000003,-98.307068599999994
220131,220102,0.0000,32.332961519999998,-98.307996299999999
220231,220401,0.0000,32.323048510000000,-98.278049629999998
220331,220231,0.0000,32.323048510000000,-98.278049629999998
220401,220431,0.0000,32.323048510000000,-98.278049629999998
220431,220802,0.0000,32.323048510000000,-98.278049629999998
220501,220802,0.0000,32.307285049999997,-98.273166279999998
220502,220531,0.0000,32.307051479999998,-98.274996740000006
220531,220501,0.0000,32.307051479999998,-98.274996740000006
220551,220501,0.0000,32.307047480000001,-98.274692229999999
220601,220701,0.0000,32.287533130000000,-98.258625510000002
220631,220731,0.0000,32.286772450000001,-98.259551840000000
220651,220601,0.0000,32.287283600000002,-98.259237839999997
220701,220802,0.0000,32.288039110000000,-98.258007079999999
220731,220601,0.0000,32.286772450000001,-98.259551840000000
220751,220601,0.0000,32.287283600000002,-98.259237839999997
220801,220831,0.0000,32.290483180000003,-98.248228749999996
220802,221003,0.0000,32.284058150000000,-98.248956340000007
220803,220801,0.0000,32.292781900000001,-98.246969030000002
220804,230202,0.0040,31.649641590000002,-97.374815909999995
220805,230201,0.0000,31.654780790000000,-97.374371909999994
220806,230301,0.0000,31.654823660000002,-97.363794110000001
220807,230401,0.0000,31.647149100000000,-97.366123110000004
220831,220802,0.0000,32.292781900000001,-98.246969030000002
220851,220802,0.0000,32.292781900000001,-98.246969030000002
220901,220931,0.0000,32.286051590000000,-98.244052229999994
220931,221003,0.0000,32.286051590000000,-98.244052229999994
221001,CON209,0.0000,32.269779950000000,-98.239794950000004
221002,221001,0.0000,32.270817370000003,-98.240384430000006
221003,221002,0.0000,32.271593099999997,-98.240673029999996
221101,221131,0.0000,32.277996829999999,-98.357345649999999
221131,390001,0.0000,32.277996829999999,-98.357345649999999
221231,221331,0.0000,32.225929200000003,-98.310531699999999
221331,CON211,0.0000,32.225929200000003,-98.310531699999999
221431,221231,0.0000,32.225929200000003,-98.310531699999999
221501,CON210,0.0000,32.241430749999999,-98.275593360000002
221502,221531,0.0000,32.241944810000000,-98.275583920000003
221531,221601,0.0000,32.241944810000000,-98.275583920000003
221551,221501,0.0000,32.241688340000003,-98.275588630000001
221601,221631,0.0000,32.241944810000000,-98.275583920000003
221631,221501,0.0000,32.241944810000000,-98.275583920000003
221731,221831,0.0000,32.253875409999999,-98.205733109999997
221831,CON208,0.0000,32.253875409999999,-98.205733109999997
221901,222001,0.0000,32.197187790000001,-98.182201000000006
222001,500701,0.0000,32.194357680000003,-98.182255760000004
222101,222201,0.0000,32.187371540000001,-98.179655780000004
222201,222301,0.0000,32.176864960000003,-98.182898289999997
222301,505202,0.0000,32.163666579999997,-98.177684580000005
222431,W12551,0.0000,32.135469720000003,-98.149077340000005
222501,CON205,0.0000,32.125086809999999,-98.161124380000004
222601,222903,0.0000,32.100823830000003,-98.156133539999999
222701,222731,0.0000,32.135158789999998,-98.127217099999996
222731,222831,0.0000,32.135158789999998,-98.127217099999996
222801,222802,0.0000,32.115125749999997,-98.148263240000006
222802,222803,0.0000,32.114392750000000,-98.151010700000000
222803,222804,0.0000,32.111056069999997,-98.151682879999996
222804,CON206,0.0000,32.108735760000002,-98.151424539999994
222831,222801,0.0000,32.115628039999997,-98.147342780000002
222851,222831,0.0000,32.115628039999997,-98.147342780000002
222901,CON205,0.0000,32.095133750000002,-98.154120440000000
222902,222901,0.0000,32.096672730000002,-98.153786330000003
